コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
9701	東京會舘	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	4105.0	1.22	50.0	1.22	50.0	1.22	配当あり	いいえ	13.68	1.83	135.4	5490.0	3815.0	Consumer Cyclical	あり	優待食事券等: 100株以上 | 1枚 | ◆下記利用可能施設 1、如水会館 2、大手町LEVEL XXI 3、銀座スカイラウンジ 4、日比谷プロムナードビル 5、東京會舘本舘 6、東京會舘クッキングスクール（入会金　12,000円免除） / 300株以上 | 2枚 / 500株以上 | 4枚 / 1,000株以上 | 6枚 / 5,000株以上 | 8枚	100	高			OK	OK	OK	通常掲載可	OK	OK
9702	アイ・エス・ビー	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2295.0	3.05	70.0	3.05	70.0	3.05	配当あり	いいえ	18.31	1.81	263.4	2401.0	1350.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9704	アゴーラ　ホスピタリティー　グループ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	30.0						配当未取得		6.22	1.41	80.0	74.0	26.0	Consumer Cyclical	あり	株主優待割引券: 1,000株以上 | ※アゴーラ・グループホテル・旅館宿泊、レストラン（一部除く）で利用。割引率は施設により異なる。 ◇以下のサイトを確認してください。 https://www.agora.jp/group/shareholder.html	1000	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9706	日本空港ビルデング	プライム（内国株式）	8050	不動産業	17	不動産	4	TOPIX Mid400	4909.0	1.94	95.0	1.94	95.0	1.94	配当あり	いいえ	15.62	2.17	4556.7	5830.0	4112.0	Industrials	あり	株主優待券、ＶＪＡギフトカード: 100株以上 | 1枚 | 1枚当たり1,000円相当 ※羽田空港旅客ターミナルビル内店舗など指定店舗にて利用可能。 / 1,000株以上 | 2枚 / 10,000株以上 | 3枚	100	高			OK	OK	OK	通常掲載可	OK	OK
9708	帝国ホテル	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1003.0	0.8	8.0	0.8	8.0	0.8	配当あり	いいえ	27.7	2.42	1186.8	1671.0	951.0	Consumer Cyclical	あり	ホテル利用券: 100株以上 | 1,000円相当 | ■継続保有期間について 基準日（3月末日）から過去に遡り、毎年3月31日時点の株主名簿に同一株主番号で記載され300株以上保有し、3月末日、9月末日を基準日とし、それぞれの株主名簿に連続して11回以上記載または記録されていることと定めさせていただきます。規定保有株式数の連続性が中断された場合には、継続保有要件を満たさないものとして取扱いいたします。 ■贈呈時期 定時株主総会終了後にお送りする「定時株主総会決議通知」に同封。 / 300株以上 | 【5年未満保有】 3,000円相当 【5年以上保有】 4,000円相当 / 1,000株以上 	100	高			OK	OK	OK	通常掲載可	OK	OK
9709	ＮＣＳ＆Ａ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1182.0	4.91	58.0	4.91	58.0	4.91	配当あり	いいえ	8.92	1.29	176.8	1778.0	1104.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9713	ロイヤルホテル	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	893.0	1.34	12.0	1.34	12.0	1.34	配当あり	いいえ	14.43	0.57	136.4	1097.0	870.0	Consumer Cyclical	あり	食事優待券、施設優待券: 100株以上 | 1、10枚 2、6枚 3、2枚 | ◇優待券の内容 1、宿泊優待券 （宿泊優待対象の部屋の素泊まり料金から15％割引） 2、飲食優待券 （飲食料金の20％割引） 3、婚礼優待券 （披露宴の料理・飲物の8%割引） 《送付時期・有効期間》 確定日3月末：6月定時株主総会終了後・12月31日まで 確定日9月末：12月中旬・7月10日まで / 200株以上 | 1、15枚 2、9枚 3、3枚 / 1,000株以上 | 1、20枚 2、12枚 3、4枚 / 5,000株以上 | 1、25枚 2、15枚 3、5枚 / 10,000株以上 | 1、30枚 2、18	100	高			OK	OK	OK	通常掲載可	OK	OK
9715	トランス・コスモス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	3600.0	8.06	290.0	8.06	290.0	8.06	配当あり	いいえ	11.0	1.05	1349.0	4150.0	3430.0	Technology	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
9716	乃村工藝社	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1083.0	4.06	44.0	4.06	44.0	4.06	配当あり	いいえ	13.23	1.95	1208.5	1466.0	863.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9720	ホテル、ニューグランド	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	5150.0	0.49	25.0	0.49	25.0	0.49	配当あり	いいえ	30.21	1.54	60.8	7550.0	5150.0	Consumer Cyclical	あり	自社リゾートホテル宿泊割引、飲食割引等: 100株以上 | 【3年未満保有株主】 1,000円相当 【3年以上保有株主】 2,000円相当 | ※引換券は、ホテルニューグランドタワー館1階コンシェルジュデスクにて、記載の額面分をホテル利用券に引替えることで、金券として利用できる。(詳細については、引換券の裏面を確認すること。) ■継続保有期間について 保有年数3年以上とは、同一の株主番号で、5月31日および11月30日現在の株主名簿に7回以上連続で記載または記録された株主とさせていただきます。 / 500株以上 | 【3年未満保有株主】 2,000円相当 【3年以上保有株主】 4,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9722	藤田観光	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1852.0	1.08	20.0	1.08	20.0	1.08	配当あり	いいえ	12.0	2.8	1109.7	2832.0	1735.0	Consumer Cyclical	あり	ホテル宿泊・レストラン飲食・レジャー施設入場 割引優待券: 100株以上 | 1,000円相当（年間 2,000円相当） | ◇宿泊基本使用料、飲食料金、入場料金（1枚あたり10名まで）など販売料金より値引き。 ■贈呈時期 確定日6月末:9月上旬 確定日12月末:3月上旬 / 500株以上 | 15,000円相当（年間 30,000円相当） / 1,500株以上 | 25,000円相当（年間 50,000円相当） / 2,500株以上 | 30,000円相当（年間 60,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
9723	京都ホテル	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	627.0	0.48	3.0	0.48	3.0	0.48	配当あり	いいえ	9.07	3.38	75.6	701.0	610.0	Consumer Cyclical	あり	自社ホテル宿泊優待券: 100株以上 | ・宿泊10％割引券 5枚 ・飲食20％割引券 5枚 ・通販20％割引クーポンコード | ■適用時期：毎年6月に開催予定の定時株主総会終了後、順次発送。 《利用可能期間》 2026年6月～2027年6月30日 ※利用除外日設定有 / 500株以上 | ・宿泊10％割引券 5枚 ・飲食20％割引券 5枚 ・通販20％割引クーポンコード ・利用券（宿泊・レストラン）10枚／10,000円相当 / 1,000株以上 | ・宿泊10％割引券 15枚 ・宿泊20％割引券  5枚 ・宿泊30％割引券  1枚 ・飲食20％割引券 20枚 ・婚礼10％割引券  2枚 ・	100	高			OK	OK	OK	通常掲載可	OK	OK
9726	ＫＮＴ－ＣＴホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1846.0	1.08	20.0	1.08	20.0	1.08	配当あり	いいえ	5.76	0.81	504.3	2116.0	993.0	Consumer Cyclical	あり	自社主催旅行優待券: 100株以上 | 2枚(年間 4枚) | ■「クラブツーリズムの旅」「近畿日本ツーリスト 日本の旅」「近畿日本ツーリスト 海外ツアー」「近畿日本ツーリスト ダイナミックパッケージ」の各企画旅行商品に有効 ・ツアー本体価格（1枚の場合） 30,000円以上…1,500円割引 50,000円以上…2,500円割引 100,000円以上…5,000円割引 200,000円以上…10,000円割引 ・ツアー本体価格（2枚の場合） 300,000円以上…15,000円割引 400,000円以上…20,000円割引 ■贈呈時期 確定日9月末:12月上旬 確定日3月末:6月中旬	100	高			OK	OK	OK	通常掲載可	OK	OK
9729	トーカイ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2339.0	3.42	80.0	3.42	80.0	3.42	配当あり	いいえ	12.59	0.86	722.4	2866.0	2075.0	Industrials	あり	自社製品、地域特産品: 100株以上 | 【1年未満保有株主】 トーカイオリジナルカレー 3人前（1,000円相当） 【1年以上保有株主】 ◆以下より1点を選択 1、トーカイオリジナルカレー 3人前（1,000円相当） 2、岐阜県の名産品 1品（1,000円相当） | ■継続保有期間について 保有期間1年以上とは、毎年3月31日に確定する当社株主名簿に同一の株主番号で2回以上連続して記載または記録されることといたします。 ■贈呈時期 毎年6月開催予定の定時株主総会終了後、株主優待に関するご案内およびお申込み書類を発送。申込み商品の発送は8月下旬以降。 / 1,000株以上 | 【1年未満保有株	100	高			OK	OK	OK	通常掲載可	OK	OK
9731	白洋舎	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	3500.0	2.86	100.0	2.86	100.0	2.86	配当あり	いいえ	6.22	1.0	131.3	3890.0	3025.0	Consumer Cyclical	あり	株主優待券、QUOカード、寄付: 100株以上 | ◆以下より1点を選択 1、クリーニング優待券・3割引券 【半年以上保有】 100株以上 クリーニング無料券 1枚 クリーニング3割引券 1枚 無料券は200株ごとに1枚、3割引券は100株ごとに1枚追加 30,000株超過分は、無料券は500株ごとに1枚、3割引券は100株ごとに1枚追加 【3年以上保有】 200株以上　無料券 1枚追加 500株以上　無料券 2枚追加 1,000株以上　無料券 3枚追加 2、QUOカード 【半年以上保有】 100株以上　500円相当 1,000株以上　1,000円相当 5,000株以上　2,000円相当 ※社	100	高			OK	OK	OK	通常掲載可	OK	OK
9733	ナガセ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2267.0	5.29	120.0	5.29	120.0	5.29	配当あり	いいえ	14.99	1.62	596.8	2877.0	1878.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
9735	セコム	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	2	TOPIX Large70	6398.0	1.88	120.0	1.88	120.0	1.88	配当あり	いいえ	23.15	1.97	25794.3	6700.0	5065.0	Industrials	あり	防災商品: 100株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 3,000円相当 | ■継続保有期間について 「継続保有期間3年以上」とは、優待基準日の時点で、株主名簿基準日（毎年3月31日および9月30日）の当社株主名簿に、各記「保有株式数」の株式を保有する株主として、同一の株主番号で、優待基準日から遡って連続して7回以上記録されたことをいいます。 / 200株以上 | 【3年未満保有】 8,500円相当 【3年以上保有】 10,000円相当 / 400株以上 | 【3年未満保有】 16,000円相当 【3年以上保有】 21,000円相当 / 600株以上 | 【3年未満	100	高			OK	OK	OK	通常掲載可	OK	OK
9739	ＮＳＷ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2542.0	5.11	130.0	5.11	130.0	5.11	配当あり	いいえ	10.2	1.0	378.7	2780.0	2287.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9740	セントラル警備保障	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2538.0	2.4	61.0	2.4	61.0	2.4	配当あり	いいえ	14.51	0.86	355.4	3350.0	2201.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9742	アイネス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2101.0	2.38	50.0	2.38	50.0	2.38	配当あり	いいえ		1.18	437.5	2266.0	1544.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9743	丹青社	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1333.0	5.4	72.0	5.4	72.0	5.4	配当あり	いいえ	10.5	1.68	630.8	1671.0	1282.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9744	メイテックグループホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	3069.0	5.9	181.0	5.9	181.0	5.9	配当あり	いいえ	15.75	4.86	2369.5	3718.0	2952.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9746	ＴＫＣ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	3375.0	3.26	110.0	3.26	110.0	3.26	配当あり	いいえ	12.55	1.56	1680.6	4635.0	3310.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9753	アイエックス・ナレッジ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1286.0	3.89	50.0	3.89	50.0	3.89	配当あり	いいえ	1.22	1.06	123.1	1710.0	1088.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9755	応用地質	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2862.0	3.84	110.0	3.84	110.0	3.84	配当あり	いいえ	15.13	0.83	652.2	3330.0	2587.0	Industrials	あり	プレミアム優待倶楽部ポイント: 200株以上 | 【1年未満保有】 2,000ポイント 【1年以上保有】 2,200ポイント | ◇特設ウェブサイト「応用地質・プレミアム優待倶楽部」において、お米やブランド牛などのこだわりグルメ、スイーツや飲料類、銘酒、電化製品、選べる体験ギフトに加え、Amazonギフトカードなど5,000種類以上の商品から選択いただけます。 進呈条件：2026年６月末以降、毎年６月末日・12月末日の株主名簿に、記載された200株以上保有する株主様を対象といたします。 ※1ポイント≒1円相当。 繰越条件：ポイントは、６月末日・12月末日において株主名簿に同一株主番号で連続２回	200	高			OK	OK	OK	通常掲載可	OK	OK
9757	船井総研ホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1082.0	4.44	48.0	4.44	48.0	4.44	配当あり	いいえ	15.5	3.88	986.5	1325.0	1041.0	Industrials	あり	QUOカード: 100株以上 | 500円相当 | ■贈呈時期 確定日6月末：8月下旬 確定日12月末：翌年3月下旬 / 1,000株以上 | 1,000円相当 / 5,000株以上 | 5,000円相当 / 10,000株以上 | 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9759	ＮＳＤ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	2410.5	4.02	97.0	4.02	97.0	4.02	配当あり	いいえ	14.14	2.48	1827.1	3670.0	2378.0	Technology	あり	株主優待ポイント: 100株以上 | 【1年未満保有株主】 1,000円相当のQUOカード 【１年以上保有株主】 1,500円相当のQUOカード 【３年以上保有株主】 2,000ポイント | 株主優待サイトからポイントに 応じて約100種類 のグルメ商品、日用雑貨などから希望の商品と交換できる。 ※ポイントは、発行から3年間繰り越して利用できる。 ■継続保有期間について 優待ポイントの付与基準日（9月30日）から遡及して、同一の株主番号で継続して当社株式を保有している期間をいいます。なお、証券会社の貸株サービスを利用された場合は、株主番号が変わることがありますので、ご注意ください。 / 400	100	高			OK	OK	OK	通常掲載可	OK	OK
9760	進学会ホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	113.0	2.21	2.5	1.67	2.5	2.21	配当あり	いいえ		0.26	18.8	180.0	108.0	Industrials	あり	自社グループ受講優待券、QUOカード: 100株以上 | 3,000円相当 | ※学習塾、スポーツクラブで利用可能。 / 1,000株以上 | 6,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9761	東海リース	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2212.0	5.42	120.0	5.42	120.0	5.42	配当あり	いいえ	10.59	0.44	76.6	2739.0	2085.0	Real Estate	なし			高			OK	OK	OK	通常掲載可	OK	OK
9763	丸建リース	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1183.0	4.56	54.0	4.56	54.0	4.56	配当あり	いいえ	8.28	0.62	112.6	1683.33	1000.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9765	オオバ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1096.0	4.01	44.0	4.01	44.0	4.01	配当あり	いいえ	13.09	1.27	173.4	1322.0	1016.0	Industrials	あり	QUOカード、チョコレート菓子: 100株以上 | 【1年以上保有】 500円相当 【3年以上保有】 800円相当 | ■継続保有期間について 「1年以上継続して保有されている株主様」とは、毎年5月末日現在を基準として、同一株主番号で、そのすべての基準日（5月末日、8月末日、11月末日、2月末日および5月末日）現在の株主名簿に、5回以上連続で記載または記録された株主様といたします。 「3年以上継続して保有されている株主様」とは、毎年5月末日現在を基準として、同一株主番号で、そのすべての基準日（5月末日、8月末日、11月末日、2月末日および5月末日）現在の株主名簿に、13回以上連続で記載または記	100	高			OK	OK	OK	通常掲載可	OK	OK
9766	コナミグループ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	17280.0	1.3	224.0	1.3	224.0	1.3	配当あり	いいえ	23.42	4.15	23424.2	26645.0	16850.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
9767	日建工学	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1505.0	1.99	30.0	1.99	30.0	1.99	配当あり	いいえ	9.76	0.56	27.4	2125.0	1331.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9768	いであ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	3350.0	3.52	118.0	3.52	118.0	3.52	配当あり	いいえ	10.04	0.78	239.2	4860.0	2990.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9769	学究社	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2508.0	5.18	130.0	5.18	130.0	5.18	配当あり	いいえ	14.75	3.34	272.6	2627.0	2190.0	Consumer Defensive	あり	デジタルギフト: 100株以上 | 【1年以上保有】 1,000円相当 | ◇対象となる交換先：Amazon ギフトカード / QUO カード Pay / PayPay マネーライト / d ポイント / au PAY ギフトカード / Google Play ギフトコード / Uber Eats ギフトカード / 楽天ポイントギフト / Apple Gift　Card / ビットコイン by bitFlyer / ビットコイン by CoinTrade 他 ■継続保有期間について 毎年３月末日とその前年の３月末日及び９月末日現在の株主名簿において、当社株式１単元（100株）以上を継続して保有	100	高			OK	OK	OK	通常掲載可	OK	OK
9778	昴	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	5470.0	2.19	120.0	2.19	120.0	2.19	配当あり	いいえ	79.37	0.95	32.4	7390.0	5380.0	Consumer Defensive	あり	QUOカード、果物: 100株以上 | 3,000円相当 | ■贈呈時期 毎年5月の定時株主総会終了後。 / 500株以上 | 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9780	ハリマビステム	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	891.0	4.04	36.0	4.04	36.0	4.04	配当あり	いいえ	7.9	0.82	79.4	1055.0	802.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9782	ディーエムエス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	3305.0	7.02	232.0	7.02	232.0	7.02	配当あり	いいえ	16.47	1.33	179.3	4090.0	2810.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
9788	ナック	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	502.0	6.77	34.0	6.77	34.0	6.77	配当あり	いいえ	12.87	0.91	210.0	568.0	478.0	Industrials	あり	自社優待品: 100株以上 | ◆贈呈商品番号 ① | ◆優待商品内容（2026年3月） ① 薬用マイクロバブルローション（100ml） ②マイクロバブルローションつめかえ用（100ml） ③マイクロバブルミルク（70g） ■贈呈時期 7月上旬予定 / 300株以上 | ◆贈呈商品番号 ①、② / 500株以上 | ◆贈呈商品番号 ①、②、③	100	高			OK	OK	OK	通常掲載可	OK	OK
9790	福井コンピュータホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	3075.0	2.5	77.0	2.5	77.0	2.5	配当あり	いいえ	14.75	2.11	635.8	3485.0	2893.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9791	ビケンテクノ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1121.0	3.21	36.0	3.21	36.0	3.21	配当あり	いいえ	5.95	0.37	84.6	1481.0	950.0	Industrials	あり	デジタルギフト: 1,000株以上 | 2,500円相当 | ■贈呈時期 基準日から3カ月以内	1000	高			OK	OK	OK	通常掲載可	OK	OK
9793	ダイセキ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	3930.0	2.19	86.0	2.19	86.0	2.19	配当あり	いいえ	20.37	2.27	1858.3	4425.0	3070.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9795	ステップ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2237.0	3.93	88.0	3.93	88.0	3.93	配当あり	いいえ	12.8	1.25	346.6	2620.0	2156.0	Consumer Defensive	あり	オリジナルQUOカード: 100株以上 | 【6ヵ月未満保有株主】 500円相当 【6ヵ月以上保有株主】 1,000円相当 【1年以上有株主】 1,500円相当 【2年以上有株主】 2,000円相当 | ■継続保有期間について 100株以上の株式を取得したことが株主名簿に記載または記録された日から基準日まで継続して保有した期間（回数）を言います。 6カ月以上継続保有：連続して2回以上 1年以上継続保有：連続して3回以上 2年以上継続保有：連続して5回以上 / 500株以上 | 【6ヵ月未満保有株主】 1,000円相当 【6ヵ月以上保有株主】 2,000円相当 【1年以上有株主】 2,500円相	100	高			OK	OK	OK	通常掲載可	OK	OK
9799	旭情報サービス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	865.0	3.93	34.0	3.93	34.0	3.93	配当あり	いいえ	10.5	1.09	131.6	1409.0	825.0	Technology	あり	カタログギフト: 1,000株以上 | 3,000円相当 | ◇カタログギフトe-book：商品お申込みサイトへアクセスし、Webサイト上でお好みのアイテムを選びお申込みができます。 ※受取辞退に伴う寄付を実施（優待品に代えてその相当金額を日本赤十字社へ寄付いたします） ■発送時期 5月頃 / 2,000株以上 | 7,000円相当 / 3,000株以上 | 10,000円相当	1000	高			OK	OK	OK	通常掲載可	OK	OK
9812	テーオーホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	220.0	0.23	0.5	0.22	0.5	0.23	配当あり	いいえ		6.1	14.1	344.0	219.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9816	ストライダーズ	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	232.0	4.31	10.0	4.31	10.0	4.31	配当あり	いいえ	9.86	0.73	20.6	384.0	228.0	Real Estate	あり	ホテル利用券、クーポン: 100株以上 | 1,000円相当 | ◇EC サイト及びホテルで利用できる割引クーポン券（EC サイト「北陸マルシェ」、 成田ゲートウェイホテル、ホテル・アローレ）年2回配布。 ※ ホテルでの宿泊券利用については、事前に各ホテルへの電話予約が必要。 ■贈呈時期 毎年 6 月下旬、12 月下旬の発送を予定 / 500株以上 | 2,000円相当 / 1,000株以上 | 3,000円相当 / 10,000株以上 | 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9818	大丸エナウィン	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1563.0	1.86	29.0	1.86	29.0	1.86	配当あり	いいえ	12.48	0.75	120.0	2547.0	1439.0	Utilities	あり	QUOカード、カタログギフト: 100株以上 | QUOカード 1,000円相当 | ※各地の名産、名店の食品など ■贈呈時期 毎年5月 / 1,000株以上 | カタログギフト※ 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9820	エムティジェネックス	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	3500.0	1.14	40.0	1.14	40.0	1.14	配当あり	いいえ	11.96	0.86	37.7	4290.0	2830.0	Industrials	あり	QUOカード: 100株以上 | 2,000円相当 | ■贈呈時期 基準日から3カ月以内	100	高			OK	OK	OK	通常掲載可	OK	OK
9823	マミーマートホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1000.0	2.24	22.4	2.24	22.4	2.24	配当あり	いいえ	9.27	1.11	500.2	1803.0	974.0	Consumer Defensive	あり	買物優待券、自社商品詰合せ: 100株以上 | 【1年以上保有】※ 買物優待券 10枚 1,000円相当 | ※買物優待券は、1,000円の買物につき、1枚利用可能（1枚当たり100円相当） ■継続保有期間について 毎年3月31日および9月30日現在の当社株主名簿に、同一株主番号で、連続して1年以上記録されること。 ※長期保有条件の特例措置 2025年９月末時点の株主名簿に 100 株未満で記載または記録があり、2025 年10月以降に株式分割や買い増し等で、2026 年 3 月末時点の株主名簿に記載または記録された株式数が、100 株から 499 株の場合：2026年3月末時点より贈呈。 2	100	高			OK	OK	OK	通常掲載可	OK	OK
9824	泉州電業	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	7080.0	2.26	160.0	2.26	160.0	2.26	配当あり	いいえ	16.21	1.96	1210.0	7450.0	4080.0	Technology	あり	オリジナルQUOカード: 100株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 2,000円相当 | ■継続保有期間について 継続保有期間1年以上とは、4月末日および10月末日の株主名簿に同一株主番号で3回以上連続して記載または記録されていることといたします。 ■贈呈時期 毎年1回、1月の定時株主総会後に送付。	100	高			OK	OK	OK	通常掲載可	OK	OK
9827	リリカラ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	601.0	5.99	36.0	5.99	36.0	5.99	配当あり	いいえ	14.16	0.96	74.0	732.0	580.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
9828	Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ	スタンダード（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	3050.0	2.3	70.0	2.3	70.0	2.3	配当あり	いいえ	15.43	2.77	538.6	4275.0	2571.0	Consumer Cyclical	あり	優待食事券（電子チケット）: 100株以上 | 【1年未満保有】 2枚（年間 4枚／2,000円相当） 【1年以上保有】 2枚（年間 4枚／2,000円相当） | ※1枚当たり500円相当 ◇元気寿司および、グルメ杵屋グループ、JBイレブンの各店で利用可能。 （※一部店舗除く） ■継続保有期間について 同一の株主番号で3月末日及び9月末日時点の当社株主名簿に、基準日を含めて連続3回以上記載又は記録された株主様といたします。 / 200株以上 | 【1年未満保有】 4枚（年間 8枚／4,000円相当） 【1年以上保有】 5枚（年間 10枚／5,000円相当） / 1,000株以上 | 【1年未満	100	高			OK	OK	OK	通常掲載可	OK	OK
9830	トラスコ中山	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2248.0	2.6	58.5	2.6	58.5	2.6	配当あり	いいえ	9.34	0.79	1482.3	2752.0	2033.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9831	ヤマダホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	656.1	2.59	17.0	2.59	17.0	2.59	配当あり	いいえ	30.12	0.69	4359.3	696.8	441.0	Consumer Cyclical	あり	自社優待割引券: 100株以上 | 500円相当（1枚） | ※1枚当たり500円相当 ※買物金額税込1,000円 以上につき1,000円 ごとに1枚使用可能。 ■贈呈時期 6月下旬 / 500株以上 | 2,000円相当（4枚） / 1,000株以上 | 5,000円相当（10枚） / 10,000株以上 | 25,000円相当（50枚）	100	高			OK	OK	OK	通常掲載可	OK	OK
